AG-359-G18	AG-359-G18_a22_gnd00000	100.000000
AG-359-G18	AG-359-G18_a22_gnd00005	99.984701
AG-359-G18	AG-359-G18_a22_gnd00010	99.970467
AG-359-G18	AG-359-G18_a22_gnd00020	99.820864
AG-359-G18	AG-359-G18_a22_gnd00030	99.729747
AG-359-G18	AG-359-G18_a22_gnd00040	99.637952
AG-359-G18	AG-359-G18_a22_gnd00050	99.553612
AG-359-G18	AG-359-G18_a22_gnd00060	99.463560
AG-359-G18	AG-359-G18_a22_gnd00070	99.374477
AG-359-G18	AG-359-G18_a22_gnd00080	99.280357
AG-359-G18	AG-359-G18_a22_gnd00090	99.195437
AG-359-G18	AG-359-G18_a22_gnd001	99.101899
AG-359-G18	AG-359-G18_a22_gnd002	98.213288
AG-359-G18	AG-359-G18_a22_gnd003	97.313348
AG-359-G18	AG-359-G18_a22_gnd004	96.415344
AG-359-G18	AG-359-G18_a22_gnd005	95.511821
AG-359-G18	AG-359-G18_a22_gnd006	94.618949
AG-359-G18	AG-359-G18_a22_gnd007	93.721429
AG-359-G18	AG-359-G18_a22_gnd008	92.835045
AG-359-G18	AG-359-G18_a22_gnd009	91.938106
AG-359-G18	AG-359-G18_a22_gnd010	91.021705
AG-359-G18	AG-359-G18_a22_gnd011	90.132900
AG-359-G18	AG-359-G18_a22_gnd012	89.239253
AG-359-G18	AG-359-G18_a22_gnd013	88.329049
AG-359-G18	AG-359-G18_a22_gnd014	87.442374
AG-359-G18	AG-359-G18_a22_gnd015	86.547856
AG-359-G18	AG-359-G18_a22_gnd016	85.651111
AG-359-G18	AG-359-G18_a22_gnd017	84.729965
AG-359-G18	AG-359-G18_a22_gnd018	83.836415
AG-359-G18	AG-359-G18_a22_gnd019	82.947223
AG-359-G18	AG-359-G18_a22_gnd020	82.037115
AG-359-G18	AG-359-G18_a5_gnd00000	100.000000
AG-359-G18	AG-359-G18_a5_gnd00000_p13_s2	100.000000
AG-359-G18	AG-359-G18_a5_gnd00000_p13_s4	100.000000
AG-359-G18	AG-359-G18_a5_gnd00000_p13_s5	100.000000
AG-359-G18	AG-359-G18_a5_gnd00000_p19_s3	100.000000
AG-359-G18	AG-359-G18_a5_gnd00000_p20_s1	100.000000
AG-359-G18	AG-359-G18_a5_gnd00005	99.984604
AG-359-G18	AG-359-G18_a5_gnd00005_p10_s2	99.984604
AG-359-G18	AG-359-G18_a5_gnd00005_p11_s4	99.984604
AG-359-G18	AG-359-G18_a5_gnd00005_p14_s1	99.984604
AG-359-G18	AG-359-G18_a5_gnd00005_p16_s3	99.984604
AG-359-G18	AG-359-G18_a5_gnd00005_p20_s5	99.984604
AG-359-G18	AG-359-G18_a5_gnd00010	99.970757
AG-359-G18	AG-359-G18_a5_gnd00010_p14_s4	99.970757
AG-359-G18	AG-359-G18_a5_gnd00010_p20_s2	99.970757
AG-359-G18	AG-359-G18_a5_gnd00010_p6_s3	99.970757
AG-359-G18	AG-359-G18_a5_gnd00010_p8_s1	99.970757
AG-359-G18	AG-359-G18_a5_gnd00010_p8_s5	99.970757
AG-359-G18	AG-359-G18_a5_gnd00020	99.940934
AG-359-G18	AG-359-G18_a5_gnd00020_p0_s3	99.940934
AG-359-G18	AG-359-G18_a5_gnd00020_p10_s4	99.940934
AG-359-G18	AG-359-G18_a5_gnd00020_p11_s1	99.940934
AG-359-G18	AG-359-G18_a5_gnd00020_p20_s5	99.940934
AG-359-G18	AG-359-G18_a5_gnd00020_p9_s2	99.940934
AG-359-G18	AG-359-G18_a5_gnd00030	99.912175
AG-359-G18	AG-359-G18_a5_gnd00030_p11_s4	99.912175
AG-359-G18	AG-359-G18_a5_gnd00030_p15_s1	99.912175
AG-359-G18	AG-359-G18_a5_gnd00030_p19_s3	99.912175
AG-359-G18	AG-359-G18_a5_gnd00030_p19_s5	99.912175
AG-359-G18	AG-359-G18_a5_gnd00030_p8_s2	99.912175
AG-359-G18	AG-359-G18_a5_gnd00040	99.880802
AG-359-G18	AG-359-G18_a5_gnd00040_p0_s5	99.880802
AG-359-G18	AG-359-G18_a5_gnd00040_p10_s2	99.880802
AG-359-G18	AG-359-G18_a5_gnd00040_p10_s3	99.880802
AG-359-G18	AG-359-G18_a5_gnd00040_p13_s1	99.880802
AG-359-G18	AG-359-G18_a5_gnd00040_p13_s4	99.880802
AG-359-G18	AG-359-G18_a5_gnd00050	99.551579
AG-359-G18	AG-359-G18_a5_gnd00050_p10_s3	99.551579
AG-359-G18	AG-359-G18_a5_gnd00050_p10_s5	99.551579
AG-359-G18	AG-359-G18_a5_gnd00050_p11_s4	99.551579
AG-359-G18	AG-359-G18_a5_gnd00050_p3_s2	99.551579
AG-359-G18	AG-359-G18_a5_gnd00050_p8_s1	99.551579
AG-359-G18	AG-359-G18_a5_gnd00060	99.462979
AG-359-G18	AG-359-G18_a5_gnd00060_p10_s3	99.462979
AG-359-G18	AG-359-G18_a5_gnd00060_p17_s4	99.462979
AG-359-G18	AG-359-G18_a5_gnd00060_p20_s2	99.462979
AG-359-G18	AG-359-G18_a5_gnd00060_p8_s1	99.462979
AG-359-G18	AG-359-G18_a5_gnd00060_p8_s5	99.462979
AG-359-G18	AG-359-G18_a5_gnd00070	99.371281
AG-359-G18	AG-359-G18_a5_gnd00070_p12_s3	99.371281
AG-359-G18	AG-359-G18_a5_gnd00070_p14_s2	99.371281
AG-359-G18	AG-359-G18_a5_gnd00070_p14_s5	99.371281
AG-359-G18	AG-359-G18_a5_gnd00070_p20_s1	99.371281
AG-359-G18	AG-359-G18_a5_gnd00070_p20_s4	99.371281
AG-359-G18	AG-359-G18_a5_gnd00080	99.280648
AG-359-G18	AG-359-G18_a5_gnd00080_p11_s1	99.280648
AG-359-G18	AG-359-G18_a5_gnd00080_p12_s3	99.280648
AG-359-G18	AG-359-G18_a5_gnd00080_p18_s5	99.280648
AG-359-G18	AG-359-G18_a5_gnd00080_p4_s2	99.280648
AG-359-G18	AG-359-G18_a5_gnd00080_p9_s4	99.280648
AG-359-G18	AG-359-G18_a5_gnd00090	99.193501
AG-359-G18	AG-359-G18_a5_gnd00090_p10_s5	99.193501
AG-359-G18	AG-359-G18_a5_gnd00090_p11_s1	99.193501
AG-359-G18	AG-359-G18_a5_gnd00090_p13_s2	99.193501
AG-359-G18	AG-359-G18_a5_gnd00090_p14_s3	99.193501
AG-359-G18	AG-359-G18_a5_gnd00090_p16_s4	99.193501
AG-359-G18	AG-359-G18_a5_gnd001	99.104030
AG-359-G18	AG-359-G18_a5_gnd001_p12_s2	99.104030
AG-359-G18	AG-359-G18_a5_gnd001_p13_s3	99.104030
AG-359-G18	AG-359-G18_a5_gnd001_p13_s5	99.104030
AG-359-G18	AG-359-G18_a5_gnd001_p17_s1	99.104030
